日期,漲跌,動盪,交易量,自營商,投信,外資,3日,4日,5日,6日,7日,8日,9日,10日,target_1,target_2
2015/9/18,16.64,88.82,952.75541,0.60656373,-5.43592089,33.03071625,48.49667,86.91,100.498,109.80167,121.75286,128.43625,165.34778,196.371,-268.72,0
2015/9/17,112.21,89.84,989.55865,1.34475302,-1.81125304,118.8454831,99.24,108.9825,115.122,125.405,130.14429,169.37625,201.55,225.885,-79.58,0
2015/9/16,73.3,65.42,813.3679,1.203356,-6.26493773,40.33397738,33.1,31.6925,38.276,39.625,81.36286,114.53375,138.77333,148.63,-26.25,0
2015/9/15,-47.3,101.88,692.67351,1.74113886,-1.78983329,-16.18916177,-31.04333,-25.455,-25.75,21.62333,57.59571,82.82,91.84444,105.13,202.15,1
2015/9/14,1.47,100.72,766.65394,0.70958717,-2.14051361,12.8299009,13.36,15.1125,73.248,114.495,141.95143,150.625,164.11111,176.673,138.21,1
2015/9/11,37.14,80.04,806.61662,3.33523598,-1.41822956,-4.83823206,18.68,90.09,135.924,164.14,170.67286,183.155,194.83333,188.44,27.47,1
2015/9/10,-18.24,60.32,859.25956,5.20557876,-2.6797136,20.24354188,82.98,132.765,159.828,161.97833,172.18,182.0475,172.23778,179.964,-8.69,0
2015/9/9,285.42,198.91,1188.65029,2.73069836,8.51150051,213.827571,195.26,218.025,212.614,219.11667,226.29429,212.0075,218.2,242.617,20.37,1
2015/9/8,14.94,52.48,668.15955,1.46186903,-4.27201442,-31.99627535,5.28,-19.6525,-22.48,-21.41,-43.12571,-39.945,-15.84556,14.33,304.32,1
2015/9/7,-14.04,95.4,690.47248,1.46816688,-7.54971353,-21.11310691,-41.14333,-43.04,-40.632,-65.25333,-60.59143,-32.76625,0.98222,31.976,282.12,1
2015/9/4,-95.35,137.37,830.3356,1.7726517,-4.80274208,-37.45647922,-43.34667,-36.75,-64.264,-56.65,-23.40714,15.145,49.56889,103.638,286.32,1
2015/9/3,60.66,93.65,871.62613,-0.1022556,5.67348844,34.58633172,46.35,15.02,27.37,68.04167,112.65857,151.115,210.50333,220.356,-94.45,0
2015/9/2,17.73,160.75,913.34186,3.57714865,0.0140664,0.98074826,-40.63333,-26.4475,20.99,70.775,112.04286,176.15625,184.18,166.31,-48.73,0
2015/9/1,-157.36,117.72,853.31378,0.5501631,-2.55528977,-53.93100004,-52.99333,8.5075,67.2,112.98667,183.59143,189.4725,167.05889,149.925,-16.96,0
2015/8/31,155.74,213.15,1016.46679,0.66894131,-4.28496551,-3.61643276,168.70333,241.36,292.944,371.55,373.9,345.30125,323.94333,291.319,-78.97,0
2015/8/28,194.63,115.99,1053.51695,4.35076298,-0.44155201,42.10421982,166.07333,210.44,290.12,280.47667,238.89,208.69625,167.94778,131.729,16.11,1
2015/8/27,108.96,93.77,1101.39768,2.27434864,5.55579624,-64.76234889,85.95667,168.02,141.942,84.075,43.88,-5.68875,-48.26444,-91.547,193.01,1
2015/8/26,39.95,214.84,1100.92989,-1.69618193,2.87689433,-91.57371255,115.06667,68.4675,-8.07,-57.76667,-115.46143,-163.2575,-210.67889,-249.226,459.33,1
2015/8/25,265.3,309.46,1236.96982,-3.3657693,5.71946411,41.53132212,51.34,-50.0375,-109.27,-174.655,-226.53,-276.96375,-316.86778,-345.955,343.54,1
2015/8/24,-376.58,516.56,1460.88004,-0.84143807,-5.70682386,-65.95888377,-332.01667,-401.8875,-474.886,-529.585,-581.83,-621.77625,-649.69444,-683.105,414.21,1
2015/8/21,-242.89,155.03,1036.63451,-0.87346186,-6.53189363,-72.89308102,-159.27,-217.0275,-258.922,-302.22167,-334.02143,-354.32625,-382.42556,-412.175,-71.33,0
2015/8/20,7.97,112.08,885.88004,-1.67370954,1.11225155,-56.88434235,-46.48,-80.7625,-119.776,-146.80167,-162.05429,-187.33875,-215.08222,-234.822,-354.17,0
2015/8/19,-155.38,195.24,1018.69618,-1.11505277,-4.46650273,-60.6282347,-115.65333,-157.69,-184.132,-197.03333,-222.07143,-249.9375,-268.88333,-284.767,-611.5,0
2015/8/18,-36.2,110.45,756.22517,-6.51212658,-1.80048852,-1.28539871,-54.87333,-74.785,-81.06,-103.70333,-130.26286,-147.11375,-161.02778,-181.43,-390.3,0
2015/8/17,-92.22,95.12,702.76114,-2.46356177,2.2127003,-20.69727235,-63.51333,-65.125,-88.244,-115.77333,-131.93,-144.95625,-165.38889,-178.594,-183.61,0
2015/8/14,-6.1,60.63,738.99398,-0.93023962,2.6146868,-22.51371947,5.38667,-18.085,-46.708,-61.69833,-73.44429,-93.8425,-106.21778,-117.473,-283.8,0
2015/8/13,28.36,76.7,890.30028,1.4266478,-1.21200089,-13.94473056,-18.01333,-52.285,-67.938,-79.585,-101.14857,-113.395,-124.42556,-147.343,-134.52,0
2015/8/12,-110.76,140.64,967.32345,4.52357593,-4.1992436,-87.68170353,-98.07333,-113.2825,-123.862,-146.36667,-157.95429,-168.33875,-192.07444,-209.678,-69.96,0
2015/8/11,-72.7,193.14,1003.93802,-15.16172256,4.0744675,-29.87181882,-40.28333,-44.0675,-64.88,-73.52,-81.62714,-105.32375,-122.21556,-126.928,-88.5,0
2015/8/10,24.55,110.1,791.58877,-0.27486508,5.40874176,-13.70517019,13.94333,-8.4,-15.524,-22.53167,-47.67,-64.7925,-68.33111,-73.063,-155.1,0
2015/8/7,-7.27,89.64,761.54494,-4.40546524,3.823848,-8.7796403,-35.75,-43.955,-51.588,-80.165,-98.59857,-101.4225,-105.73111,-106.597,-158.91,0
2015/8/6,-92.71,181.57,908.65964,2.09293132,2.5588258,-28.45445763,-51.33667,-57.215,-88.928,-107.76167,-108.64143,-111.6775,-111.17111,-131.884,-55.42,0
2015/8/5,31.41,76.74,868.31688,4.55001592,4.2879929,4.32616525,16.42333,-18.45,-36.604,-34.03833,-34.92143,-32.3575,-53.82778,-73.33,-75.43,0
2015/8/4,-13.55,156.38,1009.88681,0.44556447,3.79086872,31.86406831,-56.01,-77.165,-72.256,-72.15167,-68.39,-91.96625,-112.88778,-142.383,-68.57,0
2015/8/3,-140.93,153.61,790.17715,-5.8818602,2.52556377,-47.2461459,-89.33667,-76.77,-73.032,-66.23833,-91.55429,-113.44875,-144.65333,-178.343,-74.85,0
2015/7/31,13.85,84.92,869.4773,-9.4373815,4.47794726,10.9253982,38.57,49.64,61.444,34.11667,11.27429,-21.805,-57.22889,-82.472,-123.07,0
2015/7/30,88.01,129.95,885.91367,-5.5604168,10.36242787,8.57854144,52.33667,62.955,27.09,-0.69667,-38.77,-78.2325,-105.48556,-134.386,-140.63,0
2015/7/29,-19.01,103.18,900.00974,-4.31742159,5.3562616,-23.61893895,-4.07,-54.1475,-88.846,-133.24167,-177.41857,-206.68125,-237.32778,-261.468,-39.07,0
2015/7/28,25.81,103.88,1001.56861,9.78867643,5.37165471,-45.8119795,-53.18667,-92.0475,-140.88,-187.97833,-217.19714,-247.98375,-271.51,-291.53,82.85,1
2015/7/27,-211.18,180.15,974.89009,1.6486774,-0.58096431,-34.02102749,-148.54,-201.91,-251.384,-279.20667,-309.22,-331.25875,-349.73222,-363.267,94.81,1
2015/7/24,-23.26,78.33,777.18045,-2.19763463,0.21875098,-28.59208752,-58.03333,-103.05,-123.868,-149.57667,-167.40143,-182.26875,-192.45,-199.811,-204.38,0
2015/7/23,-127.58,144.17,1044.61836,-1.57897022,-0.16450513,-59.33857044,-114.14,-131.575,-156.232,-172.04167,-185.04714,-193.24625,-198.75222,-191.178,-208.63,0
2015/7/22,-87.26,72.29,796.0515,-1.12505739,4.84685238,-32.87061283,-47.85333,-67.71,-78.87,-88.30833,-93.27286,-96.01625,-84.84,-82.097,-362.02,0
2015/7/21,30.96,70.33,727.73223,-0.3790106,0.04267448,51.64947304,-3.02,-11.3275,-18.71,-21.55833,-22.47286,-8.185,-3.95889,-27.983,-238.1,0
2015/7/20,-70.98,172.24,826.28554,-1.92497125,3.69631189,32.78502629,-46.06333,-54.3475,-56.83,-57.17833,-40.31429,-35.41375,-62.05222,-83.943,-183.88,0
2015/7/17,3.77,61.23,766.06304,-0.6368203,3.62075353,33.97781327,-1.48333,-0.0575,2.366,23.94667,30.50714,1.17125,-22.29,-51.286,-127.28,0
2015/7/16,-11.99,63.49,779.19815,1.1221239,3.5558366,12.4489733,-3.84667,-0.8125,24.966,31.82167,-2.43143,-28.84625,-60.75444,-88.382,-36.25,0
2015/7/15,12.44,84.37,833.69057,-3.86196761,5.50919397,18.74463945,10.90667,43.1975,50.176,9.15333,-20.97714,-56.35875,-86.21222,-109.694,-79.2,0
2015/7/14,7.84,83,1007.31748,-3.53072806,6.15857312,-1.4383706,45.15667,50.28,-1.456,-36.91333,-76.85,-109.42875,-134.32222,-149.016,4.22,1
2015/7/13,119.79,95.16,1040.63379,-5.77423652,0.11914585,-32.14793625,59.2,-9.66,-52.136,-97.49833,-132.90143,-158.9525,-173.41333,-176.29,8.29,1
2015/7/9,-61.98,195.32,1303.06291,-9.56573545,-8.32655974,-132.3683016,-132.67,-184.96,-236.788,-274.84167,-301.45,-314.88,-315.66778,-338.945,140.07,1
2015/7/8,-274.05,279.16,1433.8686,-4.7488587,-10.40178854,-153.4188138,-184.63333,-234.005,-267.83,-289.71167,-297.88286,-293.14625,-314.62556,-333.186,65.65,1
2015/7/7,-5.8,88.51,924.9035,-5.95014741,-3.27502059,-2.57467524,-37.95667,-60.7375,-73.604,-73.48,-60.97429,-79.90375,-96.15667,-101.256,-216.24,0
2015/7/6,-102.27,91.58,835.57374,-1.83388022,-0.25691694,-55.79488404,-75.18333,-86.205,-82.376,-65.33667,-85.51857,-102.37625,-106.70667,-109.554,-341.83,0
2015/7/3,-21.01,104.36,843.8448,0.32473418,-6.8894273,-56.78036947,-12.67,-0.7,23.866,2.49833,-14.73143,-17.775,-19.45667,-15.865,-382.12,0
2015/7/2,4.01,50.63,861.01576,2.968359,2.37553478,-31.39084388,20.07667,50.8425,24.008,3.82333,0.69571,-0.87875,3.38222,19.131,-129.08,0
2015/7/1,52.21,106.4,866.25727,6.61080453,9.00702801,14.31128244,63.78,26,0.578,-3.19833,-5.01429,-0.205,17.24667,34.062,-119.27,0
2015/6/30,86.92,118.57,926.60602,-6.41100843,0.70219965,11.95345453,-17.54333,-51.4875,-56.048,-58.06,-52.44429,-32.8075,-14.36333,-1.903,35.21,1
2015/6/29,-226.47,131.85,942.29684,-15.1196217,-0.1984779,-71.13255766,-155.57,-156.98,-156.592,-148.105,-124.41429,-103.07875,-89.03444,-82.469,143.14,1
2015/6/26,-13.77,46.97,846.29027,9.5902177,2.74531196,22.56423654,17.16333,30.73,48.744,81.32,108.66571,126.30625,134.83778,137.418,-87.34,0
2015/6/25,79.03,84.79,1032.41406,1.94870725,4.06182688,104.8365721,54.74333,74.7,111.354,140.54667,158.12,165.4625,166.45667,167.196,-153.32,0
2015/6/24,6.17,45.06,794.65282,1.9822632,0.8883008,2.89377494,20.57,60.1625,89.626,105.44333,110.07,108.23375,106.74333,105.95,-161.21,0
2015/6/23,49.37,62.61,1006.81054,3.54344723,7.38280348,-12.98079209,74.04667,105.8625,120.362,122.245,117.52571,113.91625,111.55222,120.324,71.43,1
2015/6/22,123.4,123.72,907.52557,9.56419658,1.59126696,31.44303543,91.78,101.0825,97.324,87.74333,80.82,76.12625,84.32333,73.225,134.57,1
2015/6/18,28.54,55.97,828.83259,3.6084069,0.34919141,-48.33128675,11.37667,-1.745,-18.108,-29.11,-36.39857,-28.53625,-42.03889,-50.011,178.94,1
2015/6/17,-22.95,72.13,927.42972,1.91840003,-3.31731115,-104.9901464,-30.86667,-51.175,-63.472,-71.005,-61.15286,-75.83375,-84.10778,-91.577,201.31,1
2015/6/16,-46.7,94.75,805.56119,3.66314516,-1.93440808,-74.37512398,-45.28333,-56.39,-62.256,-48.395,-63.71714,-71.67125,-78.80222,-105.296,128.99,1
2015/6/15,-42.45,72.6,751.84214,-0.3760856,-1.72771861,-43.95015095,-28.48667,-31.12,-11.374,-27.63667,-35.21,-41.9525,-70.29556,-98.744,-41.11,0
2015/6/12,-0.56,75.92,832.59876,0.54856668,-2.80696978,-46.57766147,0.95667,28.2325,9.286,1.37167,-5.49571,-36.6325,-67.26556,-92.915,-112.1,0
2015/6/11,3.99,107.3,987.9403,3.9292415,1.5312275,-89.15935363,38.20333,12.1675,2.206,-5.85167,-41.30571,-75.11375,-102.67889,-132.269,-89.71,0
2015/6/10,106.63,87.84,989.50674,-7.17132253,4.65178536,-35.11626761,12.23333,-1.2325,-11.012,-52.18,-89.83429,-119.50375,-150.95556,-177.294,-39.02,0
2015/6/9,-176.56,171.65,1088.65553,-7.6477418,-3.16079666,-35.82209803,-108.27333,-120.395,-169.246,-211.43667,-243.20571,-276.455,-303.62333,-323.428,110.06,1
2015/6/8,28.3,160.24,961.40487,-1.60281855,-6.53752934,-88.76784605,16.03333,-34.9975,-77.164,-107.18,-139.38857,-165.01625,-182.80444,-194.622,-65.94,0
2015/6/5,-8.5,98.47,1116.62468,-15.43140761,-5.35647048,-99.32492843,-74.96333,-124.755,-156.916,-190.92,-216.89,-233.955,-244.54667,-250.596,-41.63,0
2015/6/4,-207.89,233.76,1376.06015,-18.59460247,-7.53806632,-130.7371615,-157.84,-187.645,-220.604,-244.53833,-258.87714,-266.615,-269.94,-271.963,-156.76,0
2015/6/3,-57.74,95.04,1022.44725,-2.3662379,-6.49981705,-30.5749759,-42.30333,-67.865,-85.556,-94.13333,-96.81286,-95.7925,-94.29111,-87.066,-188.09,0
2015/6/2,-11.43,72.46,1003.19471,-6.2912942,-10.05295391,-17.91113125,-32.74667,-49.205,-55.22,-55.20833,-51.73714,-48.3375,-39,-42.205,-274.13,0
2015/6/1,-75.38,103.25,923.38115,-6.13848069,-5.11072724,-91.28038308,-54.17667,-57.595,-54.82,-48.93,-43.81286,-32.445,-35.46444,-41.026,-277.06,0
2015/5/29,-11.77,54.27,1437.29623,2.0499727,-1.94623682,-3.00405006,-1.41333,6.855,16.664,24.265,38.3,35.4825,29.79556,36.313,-144.55,0
2015/5/28,19.3,61.28,1153.89626,5.69960032,-4.19196417,12.14246474,20.91,32.6,40.888,56.45333,52.32143,45.29,52.11778,60.242,-98.58,0
2015/5/27,24.13,61.58,1021.39702,2.3086603,0.97603554,27.21495144,24.16667,31.81,48.444,41.74167,32.46,39.3325,47.63556,51.143,-67.85,0
2015/5/26,24.24,74.74,798.60039,-1.11281072,-2.7738179,46.69978085,18.28333,36.425,25.96,13.74,20.82143,29.46,32.69556,23.956,31.66,1
2015/5/25,6.37,64.96,769.77513,4.3521554,0.10082052,-27.4295341,24.32667,8.21,-7.752,0.05167,9.42857,12.5425,2.37778,-1.416,67.67,1
2015/5/22,60.24,68.26,997.73167,-0.05797334,-2.00891234,26.73726806,4.57667,-16.06,-6.308,4.63,7.96429,-3.695,-7.94333,-9.641,54.74,1
2015/5/21,-106.75,111.37,967.945,-12.4822929,-0.68372551,-121.0039468,-81.65333,-68.125,-54.684,-50.94833,-64.46286,-69.17625,-70.95222,-75.201,90.85,1
2015/5/20,-31.46,73.23,986.69954,-2.75971743,0.37272436,-19.07476658,15.91667,38.395,45.612,31.54333,27.69143,26.92875,23.19333,18.994,-40.14,0
2015/5/19,110.67,98.85,1084.89411,12.5981889,3.2532054,97.83856665,82.65333,88.475,69.312,63.76667,62.23571,57.5525,52.56444,37.165,-77.97,0
2015/5/18,26.62,61.68,934.28095,-4.34565397,-5.39505701,91.297355,7.29667,-24.03,-34.15,-38.06167,-44.89571,-51.535,-69.37556,-83.841,-27.54,0
2015/5/15,-31.35,91.97,842.61006,-9.4033554,-3.76820815,7.21820255,-58.66,-69.3075,-72.294,-78.99833,-85.51714,-104.6675,-119.77667,-134.355,105.83,1
2015/5/14,-113.28,134.31,990.01312,-3.18239855,-1.01139571,-57.17627959,-61.06,-59.0175,-63.448,-68.42,-88.27,-103.39875,-117.93333,-127.062,105.94,1
2015/5/13,43.38,55.67,964.18634,2.29792477,6.58576667,41.62140346,34.59,33.97,31.176,10.29833,-4.89,-19.395,-27.9,-38.082,-118.01,0
2015/5/12,17.01,65.46,892.36772,2.88926731,1.33119827,32.49437801,1.91333,-4.41,-31.022,-49.085,-65.54571,-74.7675,-85.69333,-104.734,-101.25,0
2015/5/11,-28.28,161.31,962.27341,-5.14017281,-3.84322253,62.90007209,-22.89,-55.7875,-75.912,-93.48,-102.45857,-113.415,-133.38111,-150.983,-52.89,0
2015/5/8,-12.11,68.51,847.10934,-7.73078727,-2.50880318,25.58380996,-46.10333,-66.61,-83.896,-91.255,-101.33714,-121.77375,-139.47889,-147.659,32.11,1
2015/5/7,-114.09,85.71,954.21537,-5.66433119,-3.2347275,-14.03383953,-76.70333,-92.76,-97.396,-106.11667,-127.06,-144.80375,-151.95556,-146.098,-23.38,0
2015/5/6,-1.93,93.49,977.32149,1.1895669,-3.99437028,17.25586174,-9.59,-7.655,-13.25,-34.14667,-51.4,-56.86,-48.24111,-22.897,-154.48,0
2015/5/5,-24.91,67.51,919.9484,-1.96834588,0.88714806,36.87455068,-8.27667,-14.6325,-39.046,-58.03667,-63.05286,-52.34125,-23.51111,7.455,-128.13,0
2015/5/4,24.99,71.17,990.34716,-1.3449879,5.34176176,27.15198514,5.4,-23.8975,-44.734,-48.65167,-34.90857,-1.54,33.19333,59.093,-140.93,0
2015/4/30,-33.78,74.85,1133.54129,-3.36028455,-1.39984316,16.00967605,-56.85333,-80.9075,-83.372,-65.71667,-26.75,12.3525,40.66889,61.514,-1.85,0
2015/4/29,-103,136.37,1149.96623,5.7500582,-7.84696721,72.43804129,-74.09667,-70.435,-45.08,2.57167,47.89714,79.5325,102.12889,111.612,-33.7,0
2015/4/28,-16.29,96.27,1181.66428,5.02191277,1.52967856,109.0785784,9.08667,46.65,106.086,158.88,193.89429,217.895,227.01333,245.989,-111.79,0
2015/4/27,59.84,65.54,1321.48192,8.97504944,-2.4809051,215.7290266,78.49,148.8975,206.946,242.5,265.31286,271.68,289.61111,293.74,-153.07,0
2015/4/24,115.79,121.6,1686.37244,7.32348535,-1.82635153,464.7918073,138.69,198.8425,231.16,249.69167,250.65143,265.9725,266.53778,264.56,-59.45,0
2015/4/23,184.49,159.58,1445.26139,12.6680854,1.80979533,223.2669202,149.33333,173.16,183.84,176.63667,188.17857,184.065,178.16556,178.328,159.34,1
2015/4/22,79.02,81.18,1046.85072,-2.36805393,-1.17920075,63.44819167,46.39,45.31,27.474,35.05167,25.87,15.94625,13.65222,16.783,360.12,1
2015/4/21,-18.87,86.22,944.63486,-7.49062325,-7.05907622,33.83872289,-18.60667,-44.6775,-36.958,-48.83833,-60.79571,-63.66125,-60.37222,-58.134,379.3,1
2015/4/20,-18.08,64.08,914.60781,-1.0020538,-7.10475691,-1.9604153,-40.7,-27.3275,-39.736,-52.05833,-53.88571,-49.04875,-45.72333,-50.056,244.64,1
2015/4/17,-85.94,44.59,991.34369,-1.91309887,-5.77914964,-38.06062259,-18.35667,-31.59,-44.39,-44.78667,-37.97571,-33.35875,-37.53778,-36.723,42.07,1
2015/4/16,116.81,78.16,1046.37603,-4.69976963,-5.35603275,104.5850993,43.82,30.4525,32.196,41.635,47.81571,43.71,45.13667,55.544,-122.89,0
2015/4/15,-102.16,146.01,1144.65047,2.8700893,-4.00163407,-216.2368881,-76.20667,-76.565,-66.848,-61.025,-66.85571,-66.03125,-55.09444,-54.223,12.79,1
2015/4/14,-24.3,32.91,948.28954,3.07665149,-2.74255033,-33.21590874,0.07333,18.6,28.93,24.16167,26.69571,40.17875,41.91222,49.756,-71.29,0
2015/4/13,48.82,43.93,867.9628,0.7916566,8.0581211,24.6734681,49.1,60.4625,53.294,55.445,70.21857,71.45125,79.58444,87.906,-9.65,0
2015/4/10,49.66,65.5,926.68766,2.1332598,-6.97016119,37.34675871,31.79667,17.7975,17.714,33.10167,32.83857,40.7125,48.85333,43.826,-77.64,0
2015/4/9,-3.93,103.34,1008.60943,-0.81441366,-1.55345075,-12.44991706,-25.93,-27.5175,-9.938,-11.34833,-3.13143,5.3,-0.96444,-10.847,74.18,1
2015/4/8,-69.93,92.67,944.61032,2.90995078,-2.44260665,-65.90828976,-32.76,-8.4925,-9.688,0.27667,9.98714,2.845,-8.12222,-23.279,94.55,1
2015/4/7,41.58,40.64,930.42458,2.5478248,-0.8405452,20.23793875,58.60667,57.82,70.262,81.58167,73.18143,60.7925,44.06444,28.039,-24.2,0
2015/4/2,92.66,92.97,945.45361,1.63951229,0.36263033,52.65740833,35.51333,46.2475,56.318,43.79833,27.89714,7.9925,-10.42556,-24.32,-32.28,0
2015/4/1,-78.78,71.58,872.44876,0.69012864,-6.36193754,-68.22097536,-30.99667,-22.2625,-40.102,-60.11333,-83.52571,-104.38875,-119.68222,-130.621,64.31,1
2015/3/31,64.57,66.88,1070.60381,-5.26206644,-6.25981659,-20.24515588,49.09667,28.6525,6.644,-18.66667,-40.52143,-55.8625,-66.35444,-66.418,55.46,1
2015/3/30,18.15,52.72,925.63918,-5.51080355,-9.07767451,-14.3597622,-26.36667,-56.265,-86.97,-111.845,-128.41286,-139.21875,-138.36778,-126.288,78.45,1
2015/3/27,-115.4,104.72,1143.97157,-8.34123033,-7.40118838,-195.9712087,-93.17,-126.8625,-152.364,-167.965,-177.25714,-173.81375,-158.47,-143.542,3.94,1
2015/3/26,-48.71,79.09,1201.70809,-3.5216192,-18.10109173,-114.7339228,-53.75,-75.055,-86.158,-91.4,-83.24429,-62.87875,-44.09111,-35.705,-32.68,0
2015/3/25,-63.83,90.11,968.68025,-5.2238229,-13.12184146,-33.05731543,-51.36333,-58.9875,-60.97,-48.40833,-23.15143,-0.8925,9.03778,15.317,-145.96,0
2015/3/24,-26.43,67.38,975.74071,-0.68755006,-11.44177962,-9.02204867,-14.82,-12.3825,5.74,36.82,62.81,73.9975,80.84889,93.612,-227.94,0
2015/3/23,8.4,45.82,1048.95147,1.31652441,-7.55008496,20.27869774,9.92,33.605,70.614,99.70833,110.99857,117.385,130.44333,139.555,-138.97,0
2015/3/20,12.96,44.37,1222.55394,2.71356788,-5.9707675,-9.32193912,36.40667,79.8675,111.25,121.09833,125.75429,138.34875,146.66111,150.666,-81.86,0
2015/3/19,83.3,77.58,1182.43967,15.35460472,-4.2597723,85.16519722,93.53,126.1025,132.358,133.75333,145.15286,152.03375,154.44667,148.098,-5.07,0
2015/3/18,113.99,91.93,1075.69431,-0.28386737,-4.96322207,106.7135211,84.83667,82.1475,77.204,86.045,90.45286,90.4525,81.25333,78.962,104.66,1
2015/3/17,26.53,90.36,982.32446,-9.6196057,-4.42223883,3.53530327,-4.46,-17.485,-10.736,-8.46167,-10.61571,-22.58,-26.25444,-31.858,210.25,1
2015/3/16,-66.44,77.85,839.38634,4.76298455,-9.67645778,-78.65494776,-49.84333,-39.95,-36.684,-38.915,-52.33571,-56.06625,-61.92778,-65.021,223.82,1
2015/3/13,-16.65,54.16,884.52992,1.224643,0.90037928,-49.72415618,13.17333,20.585,19.742,5.38167,2.36429,-3.22875,-5.80556,-7.426,74.08,1
2015/3/12,72.82,77.28,971.63349,1.89529649,-2.55211838,14.7851254,44.09667,41.3275,23.108,19.40833,12.96,10.11875,8.39889,4.949,-56.56,0
2015/3/11,-13.35,89.27,970.41709,1.74143443,-7.87850004,-82.14313795,-17.71667,-43.935,-49.53,-57.7,-61.25571,-63.37125,-67.32111,-78.225,-10.27,0
2015/3/10,-26.45,63.45,931.35039,0.1074895,-1.64808219,-86.89931382,-45.23,-48.5625,-55.89,-58.115,-59.07429,-62.38625,-73.56667,-75.494,42.82,1
2015/3/9,-82.79,67.28,867.61859,3.0681258,-2.93653549,-107.1503147,-38.3,-43.4125,-43.288,-42.47,-44.84857,-56.3125,-57.43222,-48.342,33.02,1
2015/3/6,50.68,71.22,957.79164,5.0096666,-2.66078257,38.52378221,24.90667,28.68,31.826,30.46667,18.43286,18.17875,29.07667,41.115,-122.59,0
2015/3/5,-26.64,66.6,859.30112,2.36190658,-5.44151198,-8.20515851,-12.44,-10.8975,-14.12,-29.175,-29.90429,-17.96875,-4.99667,8.79,-58.56,0
2015/3/4,15.96,54.4,850.82416,0.5968296,-8.72323479,63.20531444,12.11,8.99,-8.37,-8.24833,6.10429,21.01875,36.40667,55.569,-58.75,0
2015/3/3,4.41,71.31,859.866,-2.9861671,-4.5601729,39.18989694,-3.97333,-26.4225,-25.858,-8.83833,8.06143,24.9975,45.78333,59.632,40,1
2015/3/2,-20.74,102.07,928.29887,1.2014994,-4.23747319,9.62199217,-39.64,-36.7325,-15.016,4.995,24.15857,47.09625,61.84778,70.181,-6.27,0
2015/2/26,-77.44,77.48,985.96499,0.60268777,-3.00785308,84.22746559,-28.23667,1.97,26.734,48.925,74.56429,90.31875,98.71889,99.852,-0.37,0
2015/2/25,70.17,45.77,971.94559,3.18499893,-2.58009411,142.6292041,80.06667,110.8575,136.15,164.43167,180.66143,188.49875,188.38667,188.11,-93.77,0
2015/2/24,99.86,56.09,1147.87053,6.1947719,5.86514857,117.6436081,77.64,100.0175,127.148,140.60167,145.25714,141.765,138.84111,143.021,-28.01,0
2015/2/13,33.2,42.12,775.82871,1.7760215,-0.07722401,125.6515669,33.49667,59.075,68.862,69.60667,62.15714,56.33625,59.05222,67.399,92.59,1
2015/2/12,34.09,53.16,769.59919,-2.76429146,-2.03062591,84.97106925,45.56667,52.8775,50.328,39.31667,31.18429,33.23375,41.68778,50.959,203.23,1
2015/2/11,68.52,58.55,974.22271,-2.26726533,-6.6882031,74.69981787,36.41333,28.82,13.09,2.29167,3.89143,12.80875,22.53111,23.81,167.15,1
2015/2/10,-27.8,44.94,760.23534,-0.34254613,-1.10175346,44.31931411,-30.09333,-52.1575,-65.77,-63.98,-53.88143,-43.1725,-42.06444,-49.58,135.81,1
2015/2/9,-34.68,51.94,664.08178,-1.79218504,0.87747307,32.67299569,-41.74333,-54.4125,-48.976,-35.06167,-21.54,-19.5225,-27.28889,-34.569,74.81,1
2015/2/6,-55.87,73.23,728.78511,-0.70845553,-0.4507815,12.70238073,-37.87,-26.54,-7.394,9.55,12.36857,3.98,-3.73,-5.506,6.04,1
2015/2/5,-1.87,45,744.20917,1.37701142,-1.41869551,22.52201455,20.48333,46.6275,67.33,70.3,60.41857,51.67375,49.75222,48.888,-118.35,0
2015/2/4,65.19,56.36,982.75417,-0.03583939,-1.7485581,103.4164675,64.04,86.0325,86.23,72.35833,60.92571,57.84125,56.19,65.012,-92.42,0
2015/2/3,61.74,65.7,778.45519,3.43426276,4.48038161,76.54254881,49.52,42.5975,21.64,5.89,0.91429,-1.97625,7.04556,19.243,7.45,1
2015/2/2,25.08,58.24,730.61323,-2.22089323,-5.31039479,43.52868686,-4.94333,-34.69,-54.672,-60.67333,-63.99857,-53.81375,-40.35889,-22.793,125.06,1
2015/1/30,-64.99,104.74,873.86116,0.05765687,-5.92165911,-28.84118482,-71.33333,-93.42,-97.888,-99.745,-86.58143,-70.48375,-50.40556,-26.58,152.01,1
2015/1/29,-84.02,78.38,835.35098,-3.01246773,-17.14589345,1.6610792,-59.57,-57.37,-54.704,-36.02167,-15.56286,8.28375,35.45667,60.772,21.83,1
2015/1/28,-10.67,43.98,833.60493,-0.00679533,-0.51766645,101.9383247,7.52667,15.64,40.794,65.86333,93.48714,123.90875,151.54444,170.973,-123.93,0
2015/1/27,43.92,52.54,911.89724,3.7199461,1.09826654,132.94432,31.52333,61.6625,89.706,119.73833,152.28,181.1575,200.64,214.712,-159.68,0
2015/1/26,6.73,42.06,907.17233,2.25191674,2.02388065,90.3269866,38.29667,68.2125,99.766,133.74,163.11714,181.8,194.64889,199.771,-50.77,0
2015/1/23,101.43,49.8,1198.99956,3.8257796,2.11163954,212.8161775,84.22,117.9775,153.758,183.57333,201.04143,212.25,215.23778,222.978,39.98,1
