日期,指數,指數%,動盪%,交易量%,融資%,融券%,自營商,投信,外資,5日%,10日%,20日%,60日%,120日%,240日%
2011/3/3,8738.37,1.35574,1.11041,9.39785,0.12323,2.95436,13.8785308,1.30894573,40.9275988,1.06365,0.67178,-0.58226,-1.04297,2.38398,7.05157
2011/3/2,8619.9,-1.24897,1.02956,-7.64604,0.31578,-0.02292,-1.01315896,-7.91799266,-118.5407944,0.18982,-0.66388,-2.11141,-2.36093,1.12429,5.81529
2011/3/1,8727.56,1.46559,1.40195,-33.00886,0.00019,0.62227,9.61806836,4.77132734,11.20653731,1.29782,0.46097,-1.03964,-1.04998,2.41938,7.01398
2011/2/25,8599.65,0.67456,1.91024,30.34451,-0.08574,-1.38187,6.19771312,4.53279849,-40.24618159,-0.42995,-0.97062,-2.67437,-2.47248,1.06554,5.68092
2011/2/24,8541.64,0.14868,1.06102,-14.03832,0.03725,3.92773,-2.88349718,-3.68686498,-80.80527884,-1.68378,-1.66831,-3.61901,-3.1197,0.4845,5.08742
2011/2/23,8528.94,-1.69693,1.75195,-11.81603,-0.64931,-5.41258,-15.67570887,-17.70194586,-17.47093067,-2.16873,-2.16549,-4.09244,-3.22545,0.42673,4.98484
2011/2/22,8673.67,-1.90865,1.50341,21.78596,-0.60357,-6.74231,-18.8166178,-8.6725639,-174.9561577,-0.88825,-1.01169,-2.62017,-1.46453,2.16391,6.60771
2011/2/21,8839.22,-0.05227,0.78841,-9.23208,-0.04137,-1.20539,0.3721215,3.91026818,-20.45827237,0.89209,0.38488,-0.84041,0.49213,4.08592,8.39903
2011/2/18,8843.84,1.80872,1.24863,5.28182,0.17605,0.63495,-0.32091413,7.49159347,127.1363578,1.29157,0.09076,-0.86309,0.64458,4.24433,8.49723
2011/2/17,8683.88,-0.33487,0.86763,-1.39831,0.03636,1.84212,-15.30471477,3.47567106,-79.34754803,0.01221,-2.04726,-2.79687,-1.07802,2.5867,6.86361
2011/2/16,8712.96,-0.10295,0.7332,-7.50998,0.19316,-1.21487,-4.81396645,-5.74038959,-79.0625282,-0.00454,-2.13329,-2.6151,-0.65874,2.98291,7.22313
2011/2/15,8721.93,0.41803,2.14782,9.14808,0.18073,-0.33874,0.95167834,-1.04454816,-59.39032615,-0.57554,-2.34749,-2.63477,-0.47863,3.1531,7.37315
2011/2/14,8685.47,0.87053,1.02467,-42.79307,-0.26931,3.13207,6.45170968,-2.44197956,-125.027393,-1.8947,-3.03716,-3.12085,-0.80807,2.8228,7.03673
2011/2/11,8609.86,-2.63303,3.02813,15.2323,-0.75191,-7.18257,-44.41258578,-17.94108598,-215.705987,-3.85779,-4.25434,-4.08291,-1.62184,2.04263,6.27299
2011/2/10,8836.56,-1.92677,1.5902,0.01787,0.49579,-2.45941,-20.94544945,-12.62419353,-168.5946902,-2.30796,-2.04632,-1.56736,1.01786,4.62038,8.7262
2011/2/9,9006.82,-1.16179,1.5032,-11.12089,0.21197,-2.08244,-15.80137458,-10.58565299,-55.75471641,-0.86035,-0.39426,0.3472,2.96038,6.50716,10.51638
2011/2/8,9111.46,-0.37195,1.46714,9.90687,0.56771,0.35304,-12.10392167,1.74090537,18.51114909,0.33185,0.77937,1.49694,4.17748,7.67833,11.6163
2011/1/28,9145.35,0.4704,0.64686,3.76835,-1.3043,-3.83282,-14.35669226,-0.34468856,89.68387966,1.05912,1.35084,1.90907,4.65665,8.13161,12.01589
2011/1/27,9102.33,0.51349,0.78164,8.21992,-0.4982,-2.381,-0.04174844,0.34457662,135.0729899,1.0111,1.07448,1.54042,4.33348,7.81785,11.67091
2011/1/26,9055.59,0.70895,0.89686,11.1809,-0.40679,-2.09043,11.48078026,4.26632381,84.904937,0.67722,0.70385,1.13957,3.97672,7.45316,11.28597
2011/1/25,8991.39,0.48491,0.93564,17.23058,-0.15622,-0.24868,-2.56023028,5.37500255,77.2518684,-0.09965,0.09561,0.53893,3.43229,6.89235,10.72731
2011/1/24,8947.79,-0.07365,0.73464,-27.15631,-0.20928,-1.78349,-5.42970956,-6.36911795,2.72413622,-0.57983,-0.3241,0.12169,3.08219,6.52778,10.36823
2011/1/21,8954.38,-0.75706,1.43979,1.03574,-0.33278,-2.72802,-5.93929836,-3.28612638,-73.91942213,-0.45511,-0.10519,0.22617,3.25924,6.68819,10.51479
2011/1/20,9022.17,-0.7077,0.75082,-25.9649,-0.11428,-0.45557,-1.53634502,-8.85327332,6.42113474,0.25949,0.83724,1.02754,4.10939,7.4833,11.26758
2011/1/19,9086.02,1.0788,1.14691,14.10495,-0.08236,2.28362,-5.72662532,-1.07434362,107.5905192,1.06295,1.68702,1.7909,4.9058,8.22969,11.97387
2011/1/18,8988,0.69993,1.29306,1.5524,0.00881,0.19913,4.46222406,-7.29552848,55.71525914,0.25327,0.88155,0.84533,4.01615,7.33351,11.08547
2011/1/17,8925.09,-0.53131,0.94567,18.43654,-0.45549,-3.03306,-10.75977341,-13.70093814,24.82888481,-0.32289,0.1726,0.23617,3.45999,6.78083,10.52596
2011/1/14,8972.51,-0.03422,0.67392,-40.17559,-0.11886,-0.59568,-5.24338881,-9.84702045,43.53782279,0.4463,0.58851,0.85056,4.08503,7.38164,11.06829
2011/1/13,8975.58,0.11788,0.95128,3.2195,-0.19255,1.3113,-17.59294697,-2.10112717,91.67347042,0.90325,0.62252,0.97061,4.26721,7.52228,11.16592
2011/1/12,8965,0.37524,0.5034,6.95405,0.03821,1.08137,10.44028264,0.12378542,70.75083974,0.99237,0.58073,0.96159,4.3112,7.52383,11.12313
2011/1/11,8931.36,1.27058,1.57242,23.64264,-0.12669,3.56248,15.54441665,1.01164264,128.5637157,0.88524,0.31672,0.70517,4.10761,7.28907,10.84764
2011/1/10,8817.88,0.39874,0.62804,-58.17072,0.03769,-1.04371,-10.39635616,-5.9130186,26.86138885,-0.53961,-0.89742,-0.46443,3.04084,6.20405,9.76511
2011/1/7,8782.72,-1.14418,1.88815,12.75859,-0.77928,-4.65325,-29.21817422,-3.15700521,16.51094945,-1.41444,-1.38609,-0.82034,2.7964,5.92881,9.46171
2011/1/6,8883.21,0.41539,0.78328,-29.54288,0.59789,3.40364,3.64398591,-15.85814458,-16.28276352,-0.69448,-0.3274,0.35614,4.00434,7.09771,10.52858
2011/1/5,8846.31,-1.70557,2.37949,9.87294,-0.09392,-5.82707,-14.69611389,-8.36505624,-9.15444845,-1.17034,-0.7636,0.01362,3.72973,6.82153,10.2004
2011/1/4,8997.19,-0.31243,0.63673,7.88498,0.03544,-1.74705,6.91346047,0.47529346,29.34376614,0.48171,0.91042,1.76956,5.48116,8.48916,11.73958
2011/1/3,9025.3,0.58502,0.51784,-2.52182,0.77237,2.7672,1.84889399,-2.748517,101.367779,1.07183,1.40673,2.23772,5.94304,8.89858,12.05031
2010/12/31,8972.5,0.71987,0.64224,15.97404,0.80799,0.84468,9.15056168,3.07766257,-5.66388826,0.78611,1.11251,1.84246,5.54716,8.48886,11.56881
2010/12/30,8907.91,0.46655,0.55735,-13.32476,0.17213,1.84783,-6.63469632,-3.44753871,42.28897701,0.31684,0.56904,1.32634,4.99856,7.94395,10.95729
2010/12/29,8866.35,-0.04974,0.54503,29.86538,0.87214,3.765,-23.3552343,-3.66743006,28.67317427,-0.13002,0.24476,1.04548,4.67055,7.62461,10.56581
2010/12/28,8870.76,-0.24293,0.89054,-12.18589,-0.19561,1.2678,-19.46959307,-4.38404319,36.3399429,-0.06703,0.41795,1.28983,4.82735,7.78974,10.63735
2010/12/27,8892.31,0.35098,0.89522,-12.14665,0.29568,-1.65208,-13.2533023,-6.21278037,44.04731324,0.27212,0.80584,1.80923,5.18364,8.12859,10.8855
2010/12/24,8861.1,-0.42625,0.56557,-4.78175,0.02846,-3.86125,-10.58411865,-1.16473132,45.51716061,0.19982,0.6322,1.7597,4.97122,7.92209,10.59904
2010/12/23,8898.87,0.43129,0.44277,2.87429,0.59183,2.57682,2.54515183,-1.3324002,56.70027363,0.7205,1.21383,2.48511,5.4901,8.43017,11.00365
2010/12/22,8860.49,0.36905,0.3508,21.63202,0.16623,2.44356,7.60114435,-2.11597447,31.40348175,0.55381,0.94961,2.37245,5.20508,8.16185,10.64721
2010/12/21,8827.79,0.66914,0.6253,-13.56214,0.1984,1.65684,4.570806,-2.53164285,22.59299162,0.42056,0.76021,2.32994,4.97092,7.94552,10.34564
2010/12/20,8768.72,-0.56086,1.36315,-30.48197,0.02695,-0.84643,-9.02846618,-3.98354237,-13.8471086,-0.051,0.23242,1.95662,4.45209,7.45729,9.76545
2010/12/17,8817.9,0.40486,0.48384,16.72005,0.15596,-0.80731,2.84716394,1.97603001,47.43717914,0.57989,0.86425,2.72674,5.09408,8.10932,10.29505
2010/12/16,8782.2,0.29025,0.34713,-8.95282,0.89426,1.45774,7.01661423,-7.45773263,38.72632499,0.40136,0.68204,2.62269,4.83188,7.88417,9.95934
2010/12/15,8756.71,0.18591,0.66578,-8.62505,0.24167,-8.77375,-6.53556848,-6.52141519,57.03416006,0.17621,0.61725,2.62402,4.66518,7.75429,9.72551
2010/12/14,8740.43,0.04393,0.816,14.60892,-0.01669,-1.09139,-4.63475435,-7.15058575,82.04350013,0.11137,0.70284,2.72934,4.59445,7.70958,9.58808
2010/12/13,8736.59,0.20328,0.31913,-13.30791,0.53023,1.96637,3.31465006,-7.98234565,64.22004567,0.14997,1.08035,2.93166,4.6581,7.78726,9.58109
2010/12/10,8718.83,-0.40154,0.69322,-21.48492,-0.15698,-3.66455,-2.07011821,-11.50531968,12.92827532,0.02539,1.30256,3.01834,4.57443,7.72003,9.42936
2010/12/9,8753.84,0.57175,0.52432,29.13351,0.50971,2.18281,12.07412384,-12.5552229,44.13097263,0.64187,2.16186,3.63627,5.07395,8.19657,9.82711
2010/12/8,8703.79,-0.00689,0.52373,0.67279,0.04758,1.97905,-5.56696362,0.14794377,37.72747427,0.45672,2.06325,3.26418,4.64107,7.78084,9.34642
2010/12/7,8704.39,0.02482,0.70571,-15.06773,0.53547,1.99098,1.96837107,-6.8100124,16.10014912,0.88562,2.53728,3.41627,4.75701,7.89166,9.39107
2010/12/6,8702.23,0.89885,0.49412,-11.66327,0.57486,3.19964,2.61222252,-7.33211141,30.87828089,1.62384,2.94489,3.54097,4.85079,7.97115,9.4092
2010/12/3,8624.01,0.44341,0.47762,-7.88467,0.36428,-4.48514,11.86277039,3.50280414,31.48169821,1.5086,2.44414,2.82358,4.14473,7.25328,8.63175
2010/12/2,8585.77,0.76475,0.79249,12.03256,0.30763,1.7797,10.69940584,5.33172309,100.0512727,1.79639,2.37989,2.49249,3.87086,6.94776,8.26704
2010/12/1,8520.11,1.73272,1.07358,-0.37695,1.16967,3.95233,12.59618845,-1.67831411,19.81000041,1.59305,1.98242,1.87481,3.27372,6.34135,7.60136
2010/11/30,8372.48,0.06342,0.9405,27.42236,-0.23536,2.36672,-1.94929852,5.163048,-12.70782518,0.39071,0.57009,0.27968,1.69471,4.80263,6.01036
2010/11/29,8367.17,0.65757,0.83212,-2.2051,0.53764,4.21632,3.68032239,-5.87517883,-40.25973435,0.43231,0.57902,0.23296,1.72824,4.84908,5.97884
2010/11/26,8312.15,-0.45524,0.70622,5.71569,-0.42577,-2.36995,-5.20088961,-0.133325,-17.54680865,-0.24538,0.07315,-0.43499,1.18543,4.3381,5.38397
2010/11/25,8349.99,0.63401,0.29286,10.9785,0.15139,0.19346,2.2442949,0.80244249,37.1197925,0.22335,0.52132,0.03516,1.75126,4.89541,5.83854
2010/11/24,8297.05,-0.38062,0.71799,-10.29334,-0.04608,-2.87087,3.96538327,-4.36906521,-17.85263913,-0.25289,-0.21822,-0.60512,1.26132,4.40891,5.27149
2010/11/23,8328.63,-0.55567,0.8656,14.20081,-0.15979,2.70909,2.1745068,0.52922452,-0.62298695,0.22693,-0.02262,-0.22004,1.77194,4.88536,5.65567
2010/11/22,8374.91,0.82138,0.67725,-10.37346,-0.10793,2.16197,12.49927855,4.89041552,85.17291915,0.81749,0.3904,0.32506,2.43165,5.50888,6.20488
2010/11/19,8306.12,0.27293,1.06173,22.61243,-0.19819,-0.0308,0.32622142,6.18668095,0.62982978,0.31935,-0.50157,-0.45954,1.75444,4.82811,5.45814
2010/11/18,8283.45,0.33694,0.58104,-10.79312,0.08284,-5.90383,2.57274103,-2.51288637,-23.39456985,0.02258,-0.94952,-0.65114,1.60958,4.67936,5.23236
2010/11/17,8255.54,-0.68645,0.67922,-7.62306,0.39213,-11.05055,-2.15710569,-8.45282264,-128.5245722,-0.6873,-1.38093,-0.89923,1.38727,4.45745,4.9422
2010/11/16,8312.21,0.8609,1.08463,3.47551,-0.01344,0.20412,15.36257497,-9.42774605,-10.78919429,-0.47025,-0.73589,-0.13258,2.12272,5.19721,5.61924
2010/11/15,8240.65,-0.91498,0.89913,-12.02094,-0.48291,-8.78512,-1.45997053,-19.48576852,-22.17143338,-1.66652,-1.65016,-0.84072,1.34078,4.4768,4.83318
2010/11/12,8316.05,-1.45382,1.27122,-6.93263,-0.31663,-2.45365,-18.07294985,-6.30735398,-66.23737199,-1.20151,-0.89579,0.18187,2.29811,5.44284,5.72903
2010/11/11,8436.95,-0.16214,0.42005,-10.27073,0.17748,0.30614,3.53548614,0.15784541,11.12035183,-0.06728,0.58436,1.67788,3.77463,6.91129,7.12066
2010/11/10,8450.63,0.05917,0.54689,14.99012,0.0313,-0.2788,-0.55042791,0.33850159,28.05738667,0.28192,0.84339,1.9681,4.03155,7.19517,7.30542
2010/11/9,8445.63,0.1782,0.42897,-36.08472,-0.02672,1.81898,0.3001391,-3.44508092,38.14795244,0.59404,0.97365,2.1137,4.07726,7.25151,7.2848
2010/11/8,8430.58,-0.22252,0.6781,-15.84921,0.27043,3.40346,-3.51362203,7.41790873,60.225102,0.65587,0.91834,2.14975,4.00574,7.20534,7.15542
2010/11/5,8449.34,1.08281,0.44713,36.37685,0.35281,4.87771,12.00357786,8.56349348,109.6189495,0.99676,1.28461,2.5172,4.32519,7.51061,7.39822
2010/11/4,8357.85,0.76515,0.58956,-29.11694,-0.05518,4.52589,8.13657486,-0.42632203,89.39570852,0.30127,0.54056,1.57283,3.40143,6.58692,6.42276
2010/11/3,8293.9,-0.61322,1.48637,9.57975,-1.12066,0.32817,-26.1448881,-15.85898554,140.3235488,-0.45829,0.04691,0.85847,2.74961,5.94428,5.73127
2010/11/2,8344.76,-0.41931,0.5404,-10.05109,-0.69923,0.72493,-5.00839314,1.17056246,106.3576537,0.16084,0.85897,1.46864,3.40568,6.58696,6.33214
2010/11/1,8379.75,1.10576,0.76583,15.60189,-0.4964,1.86744,15.50028908,-4.22696181,172.0639124,0.58138,1.62919,1.96618,3.87072,7.03395,6.75367
2010/10/29,8287.09,-0.808,0.83453,-19.61401,-0.17439,0.52012,-7.57227943,-9.31449296,26.9397702,-0.35462,0.91447,0.95068,2.87963,6.05574,5.74057
2010/10/28,8354.05,0.75424,1.2493,13.76951,0.31382,1.78248,8.60391105,-10.14864724,111.2084486,0.73471,1.80657,1.77027,3.72795,6.87699,6.52708
2010/10/27,8291.04,-0.62947,1.03661,-8.72305,0.0612,0.5086,-4.52037744,-6.75213103,26.24439826,0.51781,1.22749,1.09386,3.07297,6.24422,5.85104
2010/10/26,8343.23,0.43448,0.41717,-5.96912,0.12379,1.1754,-1.80544146,-4.8561657,63.18745787,1.53904,2.06635,1.74261,3.74591,6.89326,6.47109
2010/10/25,8306.98,1.67233,1.30122,18.46978,0.48463,1.45749,17.67791473,7.76771602,152.559987,1.82444,1.94356,1.4064,3.41246,6.56482,6.10055
2010/10/22,8168.06,0.4509,0.31527,-17.77275,0.08006,-4.31519,3.12771813,4.35145944,18.93523929,0.75812,0.43527,-0.19978,1.88121,5.04992,4.54283
2010/10/21,8131.23,0.08129,0.75506,13.77593,0.29,1.65781,-4.82348397,3.05122818,9.91465841,0.21702,-0.10933,-0.65275,1.51243,4.66813,4.14659
2010/10/20,8124.62,0.96485,1.70184,15.03154,0.44971,-0.86249,17.69425172,-2.20980631,-33.73964778,-0.07149,-0.37871,-0.77852,1.50337,4.61114,4.10521
2010/10/19,8046.23,-0.17785,0.69811,-26.96419,0.01806,-5.93769,-7.8933914,-8.09695491,-56.45357436,-1.00179,-1.55477,-1.80496,0.62178,3.69967,3.20501
2010/10/18,8060.54,-1.79591,1.85483,-10.28532,-0.28572,-3.65584,-14.03588158,-11.62336554,-97.11569497,-0.93162,-1.56578,-1.71152,0.85172,3.87498,3.41424
2010/10/15,8205.3,-0.1237,0.70947,1.42036,-0.2387,0.98151,2.65888403,-2.00499018,38.00354919,0.56576,-7.00E-05,0.02331,2.66171,5.5715,5.15507
2010/10/14,8215.45,1.32421,0.89503,13.88719,0.1776,3.43634,8.40081274,2.55429385,117.8296646,0.59393,0.07615,0.21107,2.89131,5.70072,5.31613
2010/10/13,8106.66,0.2028,0.92494,3.42073,-0.07244,0.10612,-1.78624088,-8.79362181,-28.72295192,-0.90901,-1.29236,-1.09623,1.69384,4.44233,4.08968
2010/10/12,8090.22,-1.06969,1.48893,6.33058,-0.27549,-0.6352,-10.81391316,-8.26281899,-83.43732837,-1.55254,-1.66411,-1.3177,1.57537,4.24285,3.92428
2010/10/11,8176.76,-0.82465,1.36003,-19.81519,-0.69267,-0.70458,-10.99513244,-5.96102598,59.31503289,-0.74731,-0.70947,-0.24605,2.70683,5.265,4.96317
2010/10/8,8244.19,-0.48192,0.93731,-14.49134,-0.16321,0.52253,-9.54817385,-2.64498135,0.21906655,-0.09151,0.09631,0.74772,3.60614,6.05987,5.76618
2010/10/7,8283.92,-0.00133,0.4872,-12.46325,0.2933,0.76582,6.03235715,5.82931923,-3.78352909,0.38856,0.66909,1.47039,4.17703,6.53593,6.24805
2010/10/6,8284.03,1.00917,0.40692,19.63433,0.50642,3.47681,13.18838675,3.05934627,63.73108788,0.50128,0.76865,1.73281,4.29286,6.57575,6.28329
2010/10/5,8200.43,-0.55692,0.76127,-15.91474,-0.02807,-1.57508,-7.36114578,-2.91670745,-29.34683469,-0.40786,-0.13611,0.97468,3.45671,5.667,5.35749
2010/10/4,8246.1,0.02328,0.7153,18.57123,0.02889,1.92113,-12.76634621,-3.83900115,24.73632866,0.17489,0.43481,1.71077,4.10477,6.19844,5.90424
2010/10/1,8244.18,0.07763,0.4788,-11.38359,0.04955,0.29046,2.33894167,-2.18871552,23.48997152,0.28401,0.51809,1.94011,4.2035,6.18409,5.90733
2010/9/30,8237.78,-0.03775,0.75851,-14.74804,0.2643,-0.59819,-4.34407372,-2.08921868,11.73829035,0.39484,0.61612,2.18159,4.25762,6.12607,5.86099
2010/9/29,8240.89,0.62433,0.82274,30.87342,0.04525,2.47737,7.25921414,-3.73142365,86.56122612,0.51795,0.74338,2.56406,4.43599,6.18254,5.92318
2010/9/28,8189.44,-0.02564,0.46472,-26.542,0.05257,0.81837,6.48380711,-5.41527695,11.65672805,0.00161,0.25203,2.33327,3.97653,5.60566,5.35988
2010/9/27,8191.54,0.30422,0.62469,3.51358,0.15957,1.61507,-8.42811708,-6.99967653,40.82373173,0.0333,0.39741,2.6319,4.15363,5.63977,5.4143
2010/9/24,8166.62,-0.43984,0.75388,-11.69813,-0.14971,-2.06872,-0.88998005,-13.74627668,-24.67151383,-0.19041,0.46258,2.62171,4.03684,5.36551,5.15586
2010/9/23,8202.54,0.07485,0.82997,4.27269,0.22025,1.817,1.26382747,-8.74576805,33.10717051,0.41138,1.3021,3.33883,4.64249,5.78448,5.6014
2010/9/21,8196.4,0.11517,0.89706,5.98272,-0.09456,0.62795,5.32775417,-4.05893836,41.7156499,0.43126,1.65668,3.55042,4.74861,5.72538,5.56623
2010/9/20,8186.96,0.3497,0.41387,-23.0489,0.05056,2.12199,1.21719308,4.09457002,57.54209577,0.47231,1.92438,3.59541,4.79611,5.63403,5.48726
2010/9/17,8158.33,0.71804,0.77484,11.66623,0.43155,0.9167,18.2411849,-2.04311239,75.40025266,0.35755,1.94303,3.38643,4.60219,5.32063,5.18883
2010/9/16,8099.75,-0.79101,1.01493,-9.55336,-0.12982,-0.64501,-5.78666593,-7.70334884,43.89414384,0.29919,1.63895,2.8303,4.05291,4.66039,4.54018
2010/9/15,8163.82,0.38242,0.61062,3.61235,0.43017,0.83759,3.56989977,1.79509941,38.89747292,1.72892,2.87505,3.69751,4.91,5.42266,5.32446
2010/9/14,8132.6,0.50783,0.62477,-4.49679,0.07773,1.78722,3.36374007,5.26255065,104.0882605,2.12021,3.11156,3.4752,4.66416,5.08176,4.9927
2010/9/13,8091.3,2.4865,1.78364,17.829,0.42238,2.63987,25.12072431,2.28573383,208.8315877,2.2341,3.25514,3.10703,4.28464,4.62361,4.53987
2010/9/10,7890.11,0.69163,0.66143,1.34801,-0.25484,-3.03622,8.44839684,-3.77613452,47.91102706,0.24902,1.23196,0.73147,1.94026,2.21835,2.14065
2010/9/9,7835.54,-0.20126,1.08307,4.74122,0.08708,0.59616,0.88476433,-13.10468821,-0.07365714,-0.29279,0.75748,0.03918,1.34178,1.54453,1.49132
2010/9/8,7851.31,-0.42146,0.93825,-11.84072,0.17678,2.17845,6.10321548,-2.62470085,-32.35659281,0.20088,1.14252,0.24362,1.60782,1.74479,1.7152
2010/9/7,7884.4,-0.08308,0.57308,-1.12552,0.28991,-0.70388,10.86486931,0.10865572,54.22627064,1.08409,1.70243,0.63456,2.10473,2.15878,2.15555
2010/9/6,7890.95,0.76974,0.76849,-3.2102,0.19301,0.55121,15.74504979,2.17270128,70.45225154,1.84576,1.71275,0.65853,2.29097,2.23857,2.26357
2010/9/3,7830.21,1.39703,0.75707,11.97485,0.29623,2.23255,22.40063532,10.83633434,15.22842565,1.46686,0.84179,-0.20373,1.65892,1.48071,1.52786
2010/9/2,7720.82,0.68089,0.83825,6.64423,-0.08416,4.4138,-4.02477969,6.80464944,31.91560327,0.34877,-0.68886,-1.70962,0.40558,0.08297,0.15038
2010/9/1,7668.25,0.67773,0.6994,-7.39119,0.36075,3.66823,4.37692432,-2.71727961,-127.2646909,-0.25333,-1.65055,-2.54776,-0.1361,-0.59928,-0.52359
2010/8/31,7616.28,-1.64017,1.43571,24.431,-1.21278,-2.03611,-16.14134485,-7.05044615,-52.65612213,-1.11789,-2.68009,-3.44734,-0.70641,-1.28208,-1.19907
2010/8/30,7741.2,0.23627,0.8919,-5.31129,-0.18005,0.20244,-1.59999341,2.64585482,13.92403435,-0.32416,-1.4298,-1.99842,1.01739,0.3381,0.44346
2010/8/27,7722.91,0.4295,0.78571,-29.95501,-0.01955,-4.35735,-3.69343996,-7.28372733,-59.2926074,-1.16964,-1.92901,-2.35035,0.86857,0.10116,0.22899
2010/8/26,7689.74,-0.61433,1.18108,-32.32968,-0.24811,-4.48634,-18.56234307,-3.39944072,-89.77300789,-2.13765,-2.58803,-2.81637,0.51955,-0.33584,-0.17613
2010/8/25,7736.98,-2.63229,1.93407,16.83458,-0.74366,-6.42902,-31.65649834,-16.93813501,-225.9362295,-2.13236,-2.14267,-2.2592,1.23338,0.26807,0.45451
2010/8/24,7940.64,-0.44442,0.62387,6.86168,0.25546,0.72382,1.71569332,-12.52735259,-44.20625925,0.01582,0.27803,0.33341,3.86048,2.82332,3.02888
2010/8/23,7975.93,0.60958,1.11093,16.98984,0.12843,1.53526,7.80036884,-2.67518019,48.52269019,0.48215,0.67399,0.89514,4.40427,3.28196,3.49398
2010/8/20,7927.31,-0.02056,0.46086,-22.20868,0.05199,2.98358,-8.47651926,-1.67625382,-8.72875276,-0.04064,-0.00907,0.40619,3.96105,2.73146,2.93688
2010/8/19,7928.94,0.06104,0.78,-7.74641,0.35833,-1.71717,5.57025106,-7.70945504,-28.90060655,0.07005,-0.0339,0.5314,4.1246,2.78275,2.99376
2010/8/18,7924.1,-0.08821,1.09449,1.78692,0.60104,2.43239,-14.2980057,-7.54944398,-40.64133091,0.25926,-0.10498,0.63634,4.22623,2.75821,2.9753
2010/8/17,7931.09,-0.12773,0.52752,8.42501,0.21732,1.51285,4.17523844,1.47035089,-24.03375651,0.42047,-0.07798,0.86438,4.48668,2.88031,3.10386
2010/8/16,7941.22,0.62509,1.14705,-9.61761,0.58066,0.79588,2.04545413,-2.95802959,-35.26975764,0.43253,0.01638,1.12877,4.7362,3.05614,3.27423
2010/8/13,7891.58,0.78299,0.95986,12.20095,0.64015,3.17145,2.24980006,3.68667895,-60.98232637,-0.43015,-0.57511,0.69146,4.28554,2.50064,2.71446
2010/8/12,7829.79,-0.83323,0.77475,-8.77402,0.79291,-0.13663,-0.76978793,-18.15784112,-112.058502,-1.40591,-1.20156,0.05272,3.62964,1.76973,2.00342
2010/8/11,7895.03,-1.03495,1.09817,-7.31897,-0.02563,-1.91021,-9.69274661,-5.30708761,-25.7816337,-0.83916,-0.32628,0.95796,4.48312,2.60597,2.86704
2010/8/10,7976.74,-0.72398,0.97973,8.45366,-0.0031,1.20817,-4.66205254,-3.66800595,-21.95664176,-0.00085,0.83959,2.08566,5.52626,3.63863,3.92493
2010/8/9,8034.49,0.88605,0.86744,6.11112,0.36915,0.78406,15.20028648,10.16998073,50.16745458,0.76575,1.83702,3.0255,6.28373,4.38673,4.68071
2010/8/6,7963.3,0.33215,0.51499,-33.46357,0.56131,1.49784,3.25253635,-12.47888178,3.61732108,0.18706,1.26969,2.40655,5.50084,3.60244,3.89267
2010/8/5,7936.85,-0.45119,1.20667,19.40541,0.25912,-1.80034,-0.46178991,-4.0478987,21.6535543,0.36513,1.19527,2.28041,5.22639,3.35967,3.63145
2010/8/4,7972.66,0.18977,0.49184,-20.7396,0.74941,4.34719,4.0687246,-7.77725114,-0.24874469,1.15848,1.97836,2.92503,5.72193,3.86941,4.13131
2010/8/3,7957.53,0.57618,0.6869,6.75009,-0.13613,2.64242,16.76366021,8.05055808,63.11969426,1.44268,2.13301,3.0158,5.61896,3.76568,4.01392
2010/8/2,7911.68,1.9092,1.121,26.80651,0.28421,3.97605,22.00442338,2.56413801,167.2421381,1.40117,1.87615,2.71226,5.13368,3.25175,3.51923
2010/7/30,7760.63,-0.49429,0.64321,-15.68644,0.16787,-1.34,-5.90935549,2.98553855,-46.19957479,-0.19777,0.30371,1.12261,3.36124,1.40773,1.7016
2010/7/29,7798.99,0.18182,0.78325,8.8976,0.38748,2.28327,-1.83699875,0.71604153,54.50462422,0.29355,0.91725,1.88455,3.87528,1.92803,2.22937
2010/7/28,7784.81,0.47272,0.76841,9.53357,0.33934,5.28633,-0.77650383,-6.68619159,2.44631651,0.45273,0.85812,2.05583,3.72204,1.77876,2.09032
2010/7/27,7748.01,-0.50903,0.74607,-3.50109,-0.00929,-0.6372,1.12384527,-8.4004856,64.90716194,0.19551,0.47797,1.88454,3.23336,1.32778,1.66561
2010/7/26,7787.45,0.33682,0.53016,-21.10401,0.08489,0.02923,7.61247406,4.5079494,92.9921115,0.79338,1.17538,2.58976,3.67975,1.83323,2.20906
2010/7/23,7761.22,1.22249,0.5523,29.17217,0.05611,1.63832,20.98806874,4.63067496,140.7133438,0.81273,1.03195,2.44523,3.30767,1.52588,1.92573
2010/7/22,7666.34,-0.45589,0.68844,-16.22755,0.42433,1.9843,3.45826481,-0.10647928,-40.49025398,-0.16269,-0.04423,1.42473,2.04732,0.3248,0.75968
2010/7/21,7701.29,-0.13946,0.96094,9.821,-0.03775,0.46417,1.28949731,8.73674936,27.56357267,0.19272,0.48444,1.92172,2.402,0.75478,1.25321
2010/7/20,7712.03,0.80653,1.19508,12.10616,0.2741,1.18619,1.5543257,4.31123729,61.43977914,0.29743,0.83935,2.13555,2.44171,0.86857,1.43682
2010/7/19,7649.83,-0.19268,0.91723,-49.92806,0.38047,-0.548,-0.91403067,-3.54313669,7.26641216,-0.2136,0.24688,1.40476,1.55128,0.01724,0.6766
